13.8, 1026, 1, LTS, VI
116.7, 1476, 1, RS, III
116.8, 364, 0, FS, V
116.8, 371, 0, FS, V
116.8, 375, 0, FS, V
116.8, 391, 0, FS, V
116.8, 719, 0, FS, III
116.8, 1169, 1, IB, V
116.8, 1184, 1, IB, V
116.8, 1307, 1, RS, III
116.8, 1327, 1, RS, III
116.8, 1341, 1, RS, III
116.8, 1360, 1, RS, III
116.8, 1423, 1, RS, III
116.8, 1449, 1, RS, III
116.8, 1455, 1, RS, III
116.8, 1470, 1, RS, III
116.8, 1894, 2, FS, V
116.8, 1908, 2, FS, V
116.9, 378, 0, FS, V
116.9, 380, 0, FS, V
116.9, 389, 0, FS, V
116.9, 726, 0, FS, III
116.9, 735, 0, FS, III
116.9, 1180, 1, IB, V
116.9, 1187, 1, IB, V
116.9, 1324, 1, RS, III
116.9, 1334, 1, RS, III
116.9, 1401, 1, RS, III
116.9, 1406, 1, RS, III
116.9, 1416, 1, RS, III
116.9, 1426, 1, RS, III
116.9, 1464, 1, RS, III
116.9, 1474, 1, RS, III
116.9, 1890, 2, FS, V
116.9, 1902, 2, FS, V
117, 369, 0, FS, V
117, 374, 0, FS, V
117, 382, 0, FS, V
117, 383, 0, FS, V
117, 390, 0, FS, V
117, 721, 0, FS, III
117, 1170, 1, IB, V
117, 1175, 1, IB, V
117, 1185, 1, IB, V
117, 1329, 1, RS, III
117, 1343, 1, RS, III
117, 1358, 1, RS, III
117, 1368, 1, RS, III
117, 1442, 1, RS, III
117, 1887, 2, FS, V
117, 1888, 2, FS, V
117, 1893, 2, FS, V
117, 1895, 2, FS, V
117, 1907, 2, FS, V
117.1, 368, 0, FS, V
117.1, 373, 0, FS, V
117.1, 376, 0, FS, V
117.1, 377, 0, FS, V
117.1, 385, 0, FS, V
117.1, 1181, 1, IB, V
117.1, 1183, 1, IB, V
117.1, 1306, 1, LTS, IV
117.1, 1345, 1, RS, III
117.1, 1377, 1, RS, III
117.1, 1397, 1, RS, III
117.1, 1409, 1, RS, III
117.1, 1420, 1, RS, III
117.1, 1885, 2, FS, V
117.1, 1892, 2, FS, V
117.1, 1896, 2, FS, V
117.1, 1912, 2, FS, V
117.2, 370, 0, FS, V
117.2, 386, 0, FS, V
117.2, 1034, 1, RS, V
117.2, 1172, 1, IB, V
117.2, 1176, 1, IB, V
117.2, 1303, 1, LTS, IV
117.2, 1444, 1, RS, III
117.2, 1897, 2, FS, V
117.2, 1904, 2, FS, V
117.2, 1905, 2, FS, V
117.2, 1909, 2, FS, V
117.3, 363, 0, FS, V
117.3, 367, 0, FS, V
117.3, 379, 0, FS, V
117.3, 381, 0, FS, V
117.3, 388, 0, FS, V
117.3, 1168, 1, IB, V
117.3, 1186, 1, IB, V
117.3, 1465, 1, RS, III
117.3, 1883, 2, FS, V
117.3, 1884, 2, FS, V
117.3, 1891, 2, FS, V
117.3, 1899, 2, FS, V
117.3, 1900, 2, FS, V
117.3, 1903, 2, FS, V
117.3, 1910, 2, FS, V
117.4, 361, 0, FS, V
117.4, 365, 0, FS, V
117.4, 384, 0, FS, V
117.4, 1298, 1, LTS, IV
117.4, 1339, 1, RS, III
117.4, 1347, 1, RS, III
117.4, 1379, 1, RS, III
117.4, 1886, 2, FS, V
117.4, 1913, 2, FS, V
117.4, 3002, 3, FS, III
117.5, 372, 0, FS, V
117.5, 387, 0, FS, V
117.5, 1182, 1, IB, V
117.5, 1188, 1, IB, V
117.5, 1359, 1, RS, III
117.5, 1370, 1, RS, III
117.5, 1889, 2, FS, V
117.5, 1906, 2, FS, V
117.5, 3010, 3, FS, III
117.6, 362, 0, FS, V
117.6, 366, 0, FS, V
117.6, 1189, 1, IB, V
117.6, 1190, 1, IB, V
117.6, 1320, 1, RS, III
117.6, 1898, 2, FS, V
117.6, 1901, 2, FS, V
117.6, 3015, 3, FS, III
117.6, 3439, 4, LTS, V
117.7, 1380, 1, RS, III
117.7, 1427, 1, RS, III
117.7, 1911, 2, FS, V
117.7, 3006, 3, FS, III
117.8, 1177, 1, IB, V
117.8, 1192, 1, IB, V
117.9, 740, 0, FS, III
117.9, 1179, 1, IB, V
117.9, 1429, 1, RS, III
118, 1173, 1, IB, V
118, 1363, 1, RS, III
118, 1400, 1, RS, III
118, 1438, 1, RS, III
118, 1473, 1, RS, III
118.1, 1514, 1, LTS, III
118.1, 3004, 3, FS, III
118.2, 1496, 1, FS, III
118.3, 1352, 1, RS, III
118.3, 3017, 3, FS, III
118.4, 1482, 1, FS, III
118.5, 1453, 1, RS, III
118.5, 1498, 1, FS, III
118.5, 3024, 3, FS, III
118.6, 1489, 1, FS, III
118.7, 3026, 3, FS, III
118.8, 1126, 1, FS, V
118.8, 1136, 1, FS, V
118.8, 1478, 1, FS, III
118.9, 1129, 1, FS, V
118.9, 1146, 1, FS, V
118.9, 1485, 1, FS, III
118.9, 1487, 1, FS, III
119, 1133, 1, FS, V
119, 1138, 1, FS, V
119, 1150, 1, FS, V
119, 1480, 1, FS, III
119, 1491, 1, FS, III
119.1, 1131, 1, FS, V
119.1, 1134, 1, FS, V
119.1, 1135, 1, FS, V
119.1, 1137, 1, FS, V
119.1, 1139, 1, FS, V
119.1, 1149, 1, FS, V
119.1, 1300, 1, LTS, IV
119.1, 1483, 1, FS, III
119.1, 1500, 1, FS, III
119.2, 1123, 1, FS, V
119.2, 1125, 1, FS, V
119.2, 1127, 1, FS, V
119.2, 1130, 1, FS, V
119.2, 1142, 1, FS, V
119.2, 1148, 1, FS, V
119.2, 1479, 1, FS, III
119.2, 1497, 1, FS, III
119.2, 1501, 1, FS, III
119.3, 1043, 1, RS, V
119.3, 1055, 1, RS, V
119.3, 1064, 1, RS, V
119.3, 1069, 1, RS, V
119.3, 1073, 1, RS, V
119.3, 1091, 1, RS, V
119.3, 1093, 1, RS, V
119.3, 1122, 1, FS, V
119.3, 1128, 1, FS, V
119.3, 1140, 1, FS, V
119.3, 1143, 1, FS, V
119.3, 1144, 1, FS, V
119.3, 1147, 1, FS, V
119.3, 1151, 1, FS, V
119.3, 1152, 1, FS, V
119.3, 1481, 1, FS, III
119.3, 1502, 1, FS, III
119.3, 1519, 1, LTS, III
119.4, 1048, 1, RS, V
119.4, 1066, 1, RS, V
119.4, 1108, 1, RS, V
119.4, 1111, 1, RS, V
119.4, 1124, 1, FS, V
119.4, 1132, 1, FS, V
119.4, 1141, 1, FS, V
119.4, 1297, 1, LTS, IV
119.4, 1504, 1, FS, III
119.4, 1518, 1, LTS, III
119.5, 1051, 1, RS, V
119.5, 1087, 1, RS, V
119.5, 1113, 1, RS, V
119.5, 1145, 1, FS, V
119.5, 1296, 1, FS, IV
119.5, 1494, 1, FS, III
119.5, 1503, 1, FS, III
119.5, 1516, 1, LTS, III
119.6, 1033, 1, RS, V
119.6, 1076, 1, RS, V
119.6, 1099, 1, RS, V
119.6, 1305, 1, LTS, IV
119.6, 1484, 1, FS, III
119.6, 1499, 1, FS, III
119.6, 1507, 1, LTS, III
119.6, 1520, 1, LTS, III
119.7, 364, 0, FS, V
119.7, 371, 0, FS, V
119.7, 375, 0, FS, V
119.7, 391, 0, FS, V
119.7, 1070, 1, RS, V
119.7, 1085, 1, RS, V
119.7, 1110, 1, RS, V
119.7, 1167, 1, IB, V
119.7, 1301, 1, LTS, IV
119.7, 1492, 1, FS, III
119.7, 1493, 1, FS, III
119.7, 1508, 1, LTS, III
119.7, 1511, 1, LTS, III
119.7, 1894, 2, FS, V
119.7, 1908, 2, FS, V
119.8, 378, 0, FS, V
119.8, 380, 0, FS, V
119.8, 389, 0, FS, V
119.8, 1072, 1, RS, V
119.8, 1074, 1, RS, V
119.8, 1084, 1, RS, V
119.8, 1116, 1, RS, V
119.8, 1178, 1, IB, V
119.8, 1191, 1, IB, V
119.8, 1512, 1, LTS, III
119.8, 1890, 2, FS, V
119.8, 1902, 2, FS, V
119.9, 369, 0, FS, V
119.9, 374, 0, FS, V
119.9, 382, 0, FS, V
119.9, 383, 0, FS, V
119.9, 390, 0, FS, V
119.9, 1049, 1, RS, V
119.9, 1058, 1, RS, V
119.9, 1089, 1, RS, V
119.9, 1104, 1, RS, V
119.9, 1107, 1, RS, V
119.9, 1120, 1, RS, V
119.9, 1488, 1, FS, III
119.9, 1517, 1, LTS, III
119.9, 1887, 2, FS, V
119.9, 1888, 2, FS, V
119.9, 1893, 2, FS, V
119.9, 1895, 2, FS, V
119.9, 1907, 2, FS, V
120, 368, 0, FS, V
120, 373, 0, FS, V
120, 376, 0, FS, V
120, 377, 0, FS, V
120, 385, 0, FS, V
120, 1037, 1, RS, V
120, 1053, 1, RS, V
120, 1054, 1, RS, V
120, 1096, 1, RS, V
120, 1106, 1, RS, V
120, 1112, 1, RS, V
120, 1174, 1, IB, V
120, 1486, 1, FS, III
120, 1506, 1, LTS, III
120, 1885, 2, FS, V
120, 1892, 2, FS, V
120, 1896, 2, FS, V
120, 1912, 2, FS, V
120, 2665, 3, FS, V
120.1, 370, 0, FS, V
120.1, 386, 0, FS, V
120.1, 1036, 1, RS, V
120.1, 1047, 1, RS, V
120.1, 1050, 1, RS, V
120.1, 1057, 1, RS, V
120.1, 1094, 1, RS, V
120.1, 1171, 1, IB, V
120.1, 1897, 2, FS, V
120.1, 1904, 2, FS, V
120.1, 1905, 2, FS, V
120.1, 1909, 2, FS, V
120.2, 363, 0, FS, V
120.2, 367, 0, FS, V
120.2, 379, 0, FS, V
120.2, 381, 0, FS, V
120.2, 388, 0, FS, V
120.2, 1039, 1, RS, V
120.2, 1041, 1, RS, V
120.2, 1045, 1, RS, V
120.2, 1082, 1, RS, V
120.2, 1083, 1, RS, V
120.2, 1169, 1, IB, V
120.2, 1184, 1, IB, V
120.2, 1322, 1, RS, III
120.2, 1467, 1, RS, III
120.2, 1883, 2, FS, V
120.2, 1884, 2, FS, V
120.2, 1891, 2, FS, V
120.2, 1899, 2, FS, V
120.2, 1900, 2, FS, V
120.2, 1903, 2, FS, V
120.2, 1910, 2, FS, V
120.3, 361, 0, FS, V
120.3, 365, 0, FS, V
120.3, 384, 0, FS, V
120.3, 946, 1, RS, VI
120.3, 1061, 1, RS, V
120.3, 1071, 1, RS, V
120.3, 1077, 1, RS, V
120.3, 1078, 1, RS, V
120.3, 1080, 1, RS, V
120.3, 1180, 1, IB, V
120.3, 1187, 1, IB, V
120.3, 1886, 2, FS, V
120.3, 1913, 2, FS, V
120.3, 2673, 3, FS, V
120.4, 387, 0, FS, V
120.4, 1040, 1, RS, V
120.4, 1046, 1, RS, V
120.4, 1068, 1, RS, V
120.4, 1098, 1, RS, V
120.4, 1115, 1, RS, V
120.4, 1170, 1, IB, V
120.4, 1175, 1, IB, V
120.4, 1185, 1, IB, V
120.4, 1889, 2, FS, V
120.4, 1906, 2, FS, V
120.4, 2651, 3, FS, V
120.5, 362, 0, FS, V
120.5, 366, 0, FS, V
120.5, 1056, 1, RS, V
120.5, 1088, 1, RS, V
120.5, 1090, 1, RS, V
120.5, 1095, 1, RS, V
120.5, 1105, 1, RS, V
120.5, 1181, 1, IB, V
120.5, 1183, 1, IB, V
120.5, 1490, 1, FS, III
120.5, 1521, 1, LTS, III
120.5, 1901, 2, FS, V
120.5, 2657, 3, FS, V
120.6, 1042, 1, RS, V
120.6, 1044, 1, RS, V
120.6, 1052, 1, RS, V
120.6, 1059, 1, RS, V
120.6, 1062, 1, RS, V
120.6, 1063, 1, RS, V
120.6, 1067, 1, RS, V
120.6, 1075, 1, RS, V
120.6, 1079, 1, RS, V
120.6, 1101, 1, RS, V
120.6, 1114, 1, RS, V
120.6, 1119, 1, RS, V
120.6, 1172, 1, IB, V
120.6, 1176, 1, IB, V
120.6, 1911, 2, FS, V
120.6, 2659, 3, FS, V
120.7, 1035, 1, RS, V
120.7, 1038, 1, RS, V
120.7, 1065, 1, RS, V
120.7, 1102, 1, RS, V
120.7, 1118, 1, RS, V
120.7, 1168, 1, IB, V
120.7, 1186, 1, IB, V
120.8, 1086, 1, RS, V
120.8, 1097, 1, RS, V
120.8, 1410, 1, RS, III
120.8, 2647, 3, FS, V
120.8, 2648, 3, FS, V
120.9, 1060, 1, RS, V
120.9, 1081, 1, RS, V
120.9, 1092, 1, RS, V
120.9, 1100, 1, RS, V
120.9, 1182, 1, IB, V
120.9, 1188, 1, IB, V
120.9, 1495, 1, FS, III
121, 1103, 1, RS, V
121, 1189, 1, IB, V
121, 1190, 1, IB, V
121, 2674, 3, FS, V
121.1, 1109, 1, RS, V
121.1, 1117, 1, RS, V
121.1, 1496, 1, FS, III
121.1, 2653, 3, FS, V
121.2, 372, 0, FS, V
121.2, 1121, 1, RS, V
121.2, 1177, 1, IB, V
121.2, 1192, 1, IB, V
121.2, 1299, 1, LTS, IV
121.3, 1179, 1, IB, V
121.3, 1385, 1, RS, III
121.3, 1482, 1, FS, III
121.3, 2645, 3, FS, V
121.4, 1173, 1, IB, V
121.4, 1498, 1, FS, III
121.4, 2652, 3, FS, V
121.4, 2666, 3, FS, V
121.5, 830, 1, RS, VI
121.5, 1304, 1, LTS, IV
121.5, 1311, 1, RS, III
121.5, 1451, 1, RS, III
121.5, 1489, 1, FS, III
121.6, 1399, 1, RS, III
121.6, 1446, 1, RS, III
121.6, 1460, 1, RS, III
121.6, 1472, 1, RS, III
121.6, 1943, 2, IB, V
121.6, 2669, 3, FS, V
121.7, 796, 1, RS, VI
121.7, 1126, 1, FS, V
121.7, 1136, 1, FS, V
121.7, 1314, 1, RS, III
121.7, 1355, 1, RS, III
121.7, 1391, 1, RS, III
121.7, 1402, 1, RS, III
121.7, 1405, 1, RS, III
121.7, 1432, 1, RS, III
121.7, 1478, 1, FS, III
121.7, 2672, 3, FS, V
121.8, 1129, 1, FS, V
121.8, 1146, 1, FS, V
121.8, 1328, 1, RS, III
121.8, 1357, 1, RS, III
121.8, 1394, 1, RS, III
121.8, 1404, 1, RS, III
121.8, 1437, 1, RS, III
121.8, 1440, 1, RS, III
121.8, 1471, 1, RS, III
121.8, 1485, 1, FS, III
121.8, 1487, 1, FS, III
121.8, 1505, 1, LTS, III
121.8, 2644, 3, FS, V
121.9, 1133, 1, FS, V
121.9, 1138, 1, FS, V
121.9, 1150, 1, FS, V
121.9, 1302, 1, LTS, IV
121.9, 1306, 1, LTS, IV
121.9, 1319, 1, RS, III
121.9, 1348, 1, RS, III
121.9, 1361, 1, RS, III
121.9, 1364, 1, RS, III
121.9, 1480, 1, FS, III
121.9, 1491, 1, FS, III
122, 1131, 1, FS, V
122, 1134, 1, FS, V
122, 1135, 1, FS, V
122, 1137, 1, FS, V
122, 1139, 1, FS, V
122, 1149, 1, FS, V
122, 1303, 1, LTS, IV
122, 1330, 1, RS, III
122, 1395, 1, RS, III
122, 1483, 1, FS, III
122, 1500, 1, FS, III
122.1, 1123, 1, FS, V
122.1, 1125, 1, FS, V
122.1, 1127, 1, FS, V
122.1, 1130, 1, FS, V
122.1, 1142, 1, FS, V
122.1, 1148, 1, FS, V
122.1, 1335, 1, RS, III
122.1, 1373, 1, RS, III
122.1, 1431, 1, RS, III
122.1, 1447, 1, RS, III
122.1, 1479, 1, FS, III
122.1, 1501, 1, FS, III
122.1, 2655, 3, FS, V
122.1, 2664, 3, FS, V
122.2, 875, 1, RS, VI
122.2, 1122, 1, FS, V
122.2, 1128, 1, FS, V
122.2, 1140, 1, FS, V
122.2, 1143, 1, FS, V
122.2, 1144, 1, FS, V
122.2, 1147, 1, FS, V
122.2, 1151, 1, FS, V
122.2, 1152, 1, FS, V
122.2, 1298, 1, LTS, IV
122.2, 1393, 1, RS, III
122.2, 1418, 1, RS, III
122.2, 1428, 1, RS, III
122.2, 1433, 1, RS, III
122.2, 1436, 1, RS, III
122.2, 1481, 1, FS, III
122.2, 1502, 1, FS, III
122.3, 942, 1, RS, VI
122.3, 1124, 1, FS, V
122.3, 1132, 1, FS, V
122.3, 1141, 1, FS, V
122.3, 1349, 1, RS, III
122.3, 1354, 1, RS, III
122.3, 1375, 1, RS, III
122.3, 1408, 1, RS, III
122.3, 1450, 1, RS, III
122.3, 1461, 1, RS, III
122.3, 1504, 1, FS, III
122.3, 2654, 3, FS, V
122.3, 2670, 3, FS, V
122.4, 1145, 1, FS, V
122.4, 1310, 1, RS, III
122.4, 1312, 1, RS, III
122.4, 1321, 1, RS, III
122.4, 1331, 1, RS, III
122.4, 1338, 1, RS, III
122.4, 1367, 1, RS, III
122.4, 1388, 1, RS, III
122.4, 1398, 1, RS, III
122.4, 1412, 1, RS, III
122.4, 1463, 1, RS, III
122.4, 1494, 1, FS, III
122.4, 1503, 1, FS, III
122.4, 2646, 3, FS, V
122.5, 1316, 1, RS, III
122.5, 1356, 1, RS, III
122.5, 1411, 1, RS, III
122.5, 1458, 1, RS, III
122.5, 1462, 1, RS, III
122.6, 1309, 1, RS, III
122.6, 1332, 1, RS, III
122.6, 1337, 1, RS, III
122.6, 1346, 1, RS, III
122.6, 1422, 1, RS, III
122.6, 1425, 1, RS, III
122.6, 1454, 1, RS, III
122.6, 1477, 1, RS, III
122.6, 2658, 3, FS, V
122.7, 800, 1, RS, VI
122.7, 1372, 1, RS, III
122.7, 1382, 1, RS, III
122.7, 1443, 1, RS, III
122.7, 1448, 1, RS, III
122.7, 2663, 3, FS, V
122.8, 375, 0, FS, V
122.8, 1392, 1, RS, III
122.8, 1457, 1, RS, III
122.8, 2660, 3, FS, V
122.9, 1326, 1, RS, III
122.9, 1369, 1, RS, III
122.9, 1387, 1, RS, III
122.9, 1415, 1, RS, III
122.9, 1421, 1, RS, III
122.9, 1441, 1, RS, III
122.9, 1452, 1, RS, III
122.9, 1514, 1, LTS, III
123, 765, 1, RS, VI
123, 1403, 1, RS, III
123, 1466, 1, RS, III
123, 2650, 3, FS, V
123.1, 1011, 1, LTS, VI
123.1, 1167, 1, IB, V
123.1, 1327, 1, RS, III
123.1, 1360, 1, RS, III
123.1, 1365, 1, RS, III
123.1, 1423, 1, RS, III
123.1, 1455, 1, RS, III
123.1, 1470, 1, RS, III
123.1, 2656, 3, FS, V
123.1, 2665, 3, FS, V
123.1, 2681, 3, LTS, V
123.2, 779, 1, RS, VI
123.2, 1178, 1, IB, V
123.2, 1191, 1, IB, V
123.2, 1324, 1, RS, III
123.2, 1325, 1, RS, III
123.2, 1334, 1, RS, III
123.2, 1406, 1, RS, III
123.2, 1416, 1, RS, III
123.2, 1464, 1, RS, III
123.2, 1474, 1, RS, III
123.3, 573, 0, RS, III
123.3, 931, 1, RS, VI
123.3, 1343, 1, RS, III
123.3, 1358, 1, RS, III
123.3, 1368, 1, RS, III
123.3, 1442, 1, RS, III
123.3, 1902, 2, FS, V
123.4, 1174, 1, IB, V
123.4, 1345, 1, RS, III
123.4, 1409, 1, RS, III
123.4, 1420, 1, RS, III
123.4, 2651, 3, FS, V
123.4, 2671, 3, FS, V
123.5, 876, 1, RS, VI
123.5, 892, 1, RS, VI
123.5, 1034, 1, RS, V
123.5, 1171, 1, IB, V
123.5, 1374, 1, RS, III
123.5, 1444, 1, RS, III
123.6, 1169, 1, IB, V
123.6, 1184, 1, IB, V
123.6, 1499, 1, FS, III
123.6, 3585, 4, LTS, IV
123.7, 1180, 1, IB, V
123.7, 1187, 1, IB, V
123.7, 1379, 1, RS, III
123.8, 1170, 1, IB, V
123.8, 1175, 1, IB, V
123.8, 1185, 1, IB, V
123.8, 1370, 1, RS, III
123.9, 873, 1, RS, VI
123.9, 1181, 1, IB, V
123.9, 1183, 1, IB, V
123.9, 1300, 1, LTS, IV
123.9, 1320, 1, RS, III
124, 1172, 1, IB, V
124, 1176, 1, IB, V
124, 1380, 1, RS, III
124, 1401, 1, RS, III
124, 1427, 1, RS, III
124, 1496, 1, FS, III
124.1, 1168, 1, IB, V
124.1, 1186, 1, IB, V
124.1, 1519, 1, LTS, III
124.2, 874, 1, RS, VI
124.2, 1297, 1, LTS, IV
124.2, 1429, 1, RS, III
124.2, 1497, 1, FS, III
124.2, 1518, 1, LTS, III
124.3, 815, 1, RS, VI
124.3, 868, 1, RS, VI
124.3, 1182, 1, IB, V
124.3, 1188, 1, IB, V
124.3, 1363, 1, RS, III
124.3, 1473, 1, RS, III
124.3, 1516, 1, LTS, III
124.4, 1189, 1, IB, V
124.4, 1190, 1, IB, V
124.4, 1305, 1, LTS, IV
124.4, 1308, 1, RS, III
124.4, 1482, 1, FS, III
124.4, 1507, 1, LTS, III
124.4, 1520, 1, LTS, III
124.5, 390, 0, FS, V
124.5, 948, 1, RS, VI
124.5, 1301, 1, LTS, IV
124.5, 1397, 1, RS, III
124.5, 1493, 1, FS, III
124.5, 1508, 1, LTS, III
124.5, 1511, 1, LTS, III
124.5, 1909, 2, FS, V
124.6, 382, 0, FS, V
124.6, 847, 1, RS, VI
124.6, 979, 1, RS, VI
124.6, 1126, 1, FS, V
124.6, 1136, 1, FS, V
124.6, 1177, 1, IB, V
124.6, 1192, 1, IB, V
124.6, 1352, 1, RS, III
124.6, 1386, 1, RS, III
124.6, 1512, 1, LTS, III
124.7, 1129, 1, FS, V
124.7, 1146, 1, FS, V
124.7, 1179, 1, IB, V
124.7, 1340, 1, RS, III
124.7, 1342, 1, RS, III
124.7, 1485, 1, FS, III
124.7, 1517, 1, LTS, III
124.7, 1906, 2, FS, V
124.8, 388, 0, FS, V
124.8, 1133, 1, FS, V
124.8, 1138, 1, FS, V
124.8, 1150, 1, FS, V
124.8, 1173, 1, IB, V
124.8, 1453, 1, RS, III
124.8, 1498, 1, FS, III
124.8, 1506, 1, LTS, III
124.9, 819, 1, RS, VI
124.9, 889, 1, RS, VI
124.9, 903, 1, RS, VI
124.9, 1131, 1, FS, V
124.9, 1134, 1, FS, V
124.9, 1135, 1, FS, V
124.9, 1137, 1, FS, V
124.9, 1139, 1, FS, V
124.9, 1149, 1, FS, V
124.9, 1897, 2, FS, V
125, 950, 1, RS, VI
125, 1123, 1, FS, V
125, 1125, 1, FS, V
125, 1127, 1, FS, V
125, 1130, 1, FS, V
125, 1142, 1, FS, V
125, 1148, 1, FS, V
125, 1489, 1, FS, III
125, 1492, 1, FS, III
125.1, 1122, 1, FS, V
125.1, 1128, 1, FS, V
125.1, 1140, 1, FS, V
125.1, 1143, 1, FS, V
125.1, 1144, 1, FS, V
125.1, 1147, 1, FS, V
125.1, 1151, 1, FS, V
125.1, 1152, 1, FS, V
125.1, 1384, 1, RS, III
125.1, 1502, 1, FS, III
125.2, 898, 1, RS, VI
125.2, 1124, 1, FS, V
125.2, 1132, 1, FS, V
125.2, 1141, 1, FS, V
125.3, 870, 1, RS, VI
125.3, 1145, 1, FS, V
125.3, 1396, 1, RS, III
125.3, 1521, 1, LTS, III
125.3, 2678, 3, LTS, V
125.5, 369, 0, FS, V
125.5, 769, 1, RS, VI
125.5, 1893, 2, FS, V
125.5, 1895, 2, FS, V
125.6, 1043, 1, RS, V
125.6, 1055, 1, RS, V
125.6, 1064, 1, RS, V
125.6, 1069, 1, RS, V
125.6, 1073, 1, RS, V
125.6, 1091, 1, RS, V
125.6, 1093, 1, RS, V
125.6, 1483, 1, FS, III
125.6, 1500, 1, FS, III
125.6, 1501, 1, FS, III
125.7, 375, 0, FS, V
125.7, 843, 1, RS, VI
125.7, 1048, 1, RS, V
125.7, 1066, 1, RS, V
125.7, 1108, 1, RS, V
125.7, 1111, 1, RS, V
125.7, 1494, 1, FS, III
125.8, 663, 0, RS, III
125.8, 1051, 1, RS, V
125.8, 1087, 1, RS, V
125.8, 1113, 1, RS, V
125.8, 1445, 1, RS, III
125.8, 1478, 1, FS, III
125.9, 882, 1, RS, VI
125.9, 916, 1, RS, VI
125.9, 1033, 1, RS, V
125.9, 1076, 1, RS, V
125.9, 1099, 1, RS, V
125.9, 2674, 3, FS, V
126, 778, 1, RS, VI
126, 814, 1, RS, VI
126, 1070, 1, RS, V
126, 1085, 1, RS, V
126, 1110, 1, RS, V
126, 1299, 1, LTS, IV
126, 1486, 1, FS, III
126, 1904, 2, FS, V
126.1, 1072, 1, RS, V
126.1, 1074, 1, RS, V
126.1, 1084, 1, RS, V
126.1, 1116, 1, RS, V
126.1, 2662, 3, FS, V
126.2, 786, 1, RS, VI
126.2, 848, 1, RS, VI
126.2, 1049, 1, RS, V
126.2, 1058, 1, RS, V
126.2, 1089, 1, RS, V
126.2, 1104, 1, RS, V
126.2, 1107, 1, RS, V
126.2, 1120, 1, RS, V
126.2, 1480, 1, FS, III
126.2, 1902, 2, FS, V
126.3, 1037, 1, RS, V
126.3, 1053, 1, RS, V
126.3, 1054, 1, RS, V
126.3, 1096, 1, RS, V
126.3, 1106, 1, RS, V
126.3, 1112, 1, RS, V
126.3, 1304, 1, LTS, IV
126.4, 772, 1, RS, VI
126.4, 774, 1, RS, VI
126.4, 920, 1, RS, VI
126.4, 966, 1, RS, VI
126.4, 967, 1, RS, VI
126.4, 1036, 1, RS, V
126.4, 1047, 1, RS, V
126.4, 1050, 1, RS, V
126.4, 1057, 1, RS, V
126.4, 1094, 1, RS, V
126.4, 1344, 1, RS, III
126.5, 836, 1, RS, VI
126.5, 837, 1, RS, VI
126.5, 1039, 1, RS, V
126.5, 1041, 1, RS, V
126.5, 1045, 1, RS, V
126.5, 1082, 1, RS, V
126.5, 1083, 1, RS, V
126.5, 1167, 1, IB, V
126.5, 1322, 1, RS, III
126.5, 1503, 1, FS, III
126.6, 826, 1, RS, VI
126.6, 1061, 1, RS, V
126.6, 1071, 1, RS, V
126.6, 1077, 1, RS, V
126.6, 1078, 1, RS, V
126.6, 1080, 1, RS, V
126.6, 1178, 1, IB, V
126.6, 1191, 1, IB, V
126.6, 1449, 1, RS, III
126.6, 1504, 1, FS, III
126.6, 1505, 1, LTS, III
126.7, 922, 1, RS, VI
126.7, 1040, 1, RS, V
126.7, 1046, 1, RS, V
126.7, 1068, 1, RS, V
126.7, 1098, 1, RS, V
126.7, 1115, 1, RS, V
126.7, 1302, 1, LTS, IV
126.7, 1306, 1, LTS, IV
126.8, 828, 1, RS, VI
126.8, 1056, 1, RS, V
126.8, 1088, 1, RS, V
126.8, 1090, 1, RS, V
126.8, 1095, 1, RS, V
126.8, 1105, 1, RS, V
126.8, 1174, 1, IB, V
126.8, 1303, 1, LTS, IV
126.9, 697, 0, RS, III
126.9, 1042, 1, RS, V
126.9, 1044, 1, RS, V
126.9, 1052, 1, RS, V
126.9, 1059, 1, RS, V
126.9, 1062, 1, RS, V
126.9, 1063, 1, RS, V
126.9, 1067, 1, RS, V
126.9, 1075, 1, RS, V
126.9, 1079, 1, RS, V
126.9, 1101, 1, RS, V
126.9, 1114, 1, RS, V
126.9, 1119, 1, RS, V
126.9, 1171, 1, IB, V
126.9, 1496, 1, FS, III
127, 770, 1, RS, VI
127, 1035, 1, RS, V
127, 1038, 1, RS, V
127, 1065, 1, RS, V
127, 1102, 1, RS, V
127, 1118, 1, RS, V
127, 1169, 1, IB, V
127, 1184, 1, IB, V
127, 1298, 1, LTS, IV
127, 1381, 1, RS, III
127.1, 1086, 1, RS, V
127.1, 1097, 1, RS, V
127.1, 1180, 1, IB, V
127.1, 1187, 1, IB, V
127.1, 1410, 1, RS, III
127.2, 384, 0, FS, V
127.2, 1060, 1, RS, V
127.2, 1081, 1, RS, V
127.2, 1092, 1, RS, V
127.2, 1100, 1, RS, V
127.2, 1170, 1, IB, V
127.2, 1175, 1, IB, V
127.2, 1185, 1, IB, V
127.2, 1911, 2, FS, V
127.3, 788, 1, RS, VI
127.3, 1103, 1, RS, V
127.3, 1181, 1, IB, V
127.3, 1183, 1, IB, V
127.3, 1482, 1, FS, III
127.3, 1484, 1, FS, III
127.3, 1907, 2, FS, V
127.4, 390, 0, FS, V
127.4, 767, 1, RS, VI
127.4, 844, 1, RS, VI
127.4, 911, 1, RS, VI
127.4, 919, 1, RS, VI
127.4, 1109, 1, RS, V
